CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
271903389,07/01/2016,12:00:00,11/27/2017,12:00:00,12/12/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,COMMERCIAL BUILDING,,,987708,210472,40.744381163,-73.987522027,"(40.744381163, -73.987522027)"
216054655,07/01/2016,09:00:00,08/21/2017,19:00:00,08/21/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,FRONT OF,STREET,,,987959,217674,40.764148726,-73.986612233,"(40.764148726, -73.986612233)"
811424590,07/01/2016,00:01:00,08/05/2017,00:24:00,08/05/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,INSIDE,RESIDENCE - APT. HOUSE,,,995283,236463,40.815713379,-73.960142276,"(40.815713379, -73.960142276)"
147003090,07/01/2016,17:45:00,,,06/01/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
855015806,07/01/2016,15:00:00,05/10/2017,15:00:00,05/23/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,PUBLIC SCHOOL,,,999562,229195,40.795758343,-73.944700011,"(40.795758343, -73.944700011)"
659577906,07/01/2016,16:00:00,12/01/2016,10:00:00,04/21/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,985000,208618,40.739293039,-73.997295013,"(40.739293039, -73.997295013)"
682761947,07/01/2016,12:00:00,04/20/2017,16:00:00,04/20/2017,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,994316,214449,40.755291974,-73.963668762,"(40.755291974, -73.963668762)"
936951554,07/01/2016,12:00:00,04/02/2017,15:54:00,04/02/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,987590,205050,40.729499157,-73.987950564,"(40.729499157, -73.987950564)"
505003969,07/01/2016,15:00:00,03/22/2017,15:00:00,03/29/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,993025,213673,40.753163426,-73.968329569,"(40.753163426, -73.968329569)"
740222029,07/01/2016,11:00:00,03/23/2017,17:00:00,03/29/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESTAURANT/DINER,,,997029,221624,40.774981992,-73.953862696,"(40.774981992, -73.953862696)"
218442042,07/01/2016,09:00:00,03/13/2017,17:05:00,03/29/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,987063,198657,40.711952093,-73.989854676,"(40.711952093, -73.989854676)"
115970275,07/01/2016,08:00:00,02/17/2017,08:00:00,03/21/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1001643,249426,40.851282845,-73.937131752,"(40.851282845, -73.937131752)"
271458726,07/01/2016,09:00:00,03/03/2017,15:00:00,03/04/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,996369,220432,40.771711194,-73.956247784,"(40.771711194, -73.956247784)"
131582349,07/01/2016,00:01:00,02/25/2017,16:18:00,02/25/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,989365,208523,40.73903084,-73.981543636,"(40.73903084, -73.981543636)"
874106208,07/01/2016,00:00:00,02/24/2017,00:01:00,02/24/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,986383,218545,40.766539917,-73.992301201,"(40.766539917, -73.992301201)"
924220839,07/01/2016,00:00:00,02/11/2017,13:25:00,02/11/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,987992,210462,40.7443536,-73.986497118,"(40.7443536, -73.986497118)"
713961414,07/01/2016,12:00:00,12/01/2016,12:00:00,02/06/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,999233,224820,40.783750707,-73.945897999,"(40.783750707, -73.945897999)"
317484616,07/01/2016,06:00:00,01/14/2017,14:00:00,01/16/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,999222,222562,40.777553114,-73.945942752,"(40.777553114, -73.945942752)"
900213967,07/01/2016,12:00:00,11/30/2016,12:00:00,01/09/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,983780,210131,40.743445867,-74.001697587,"(40.743445867, -74.001697587)"
937148085,07/01/2016,08:00:00,01/03/2017,14:00:00,01/05/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DOCTOR/DENTIST OFFICE,,,997323,218520,40.766461891,-73.952807242,"(40.766461891, -73.952807242)"
317244433,07/01/2016,12:00:00,01/04/2017,21:00:00,01/04/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997521,219493,40.769132229,-73.952090531,"(40.769132229, -73.952090531)"
122371593,07/02/2016,23:00:00,07/03/2016,00:10:00,10/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,987358,221232,40.773914744,-73.988780154,"(40.773914744, -73.988780154)"
375737689,07/02/2016,21:00:00,07/02/2016,21:01:00,02/07/2017,126,MISCELLANEOUS PENAL LAW,696,PROMOTING A SEXUAL PERFORMANCE,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
524854203,07/02/2016,12:00:00,07/13/2016,12:00:00,02/01/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000808,247607,40.846291833,-73.94015448,"(40.846291833, -73.94015448)"
821689292,07/03/2016,15:00:00,07/03/2017,17:00:00,12/01/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998356,219785,40.7699324,-73.949075405,"(40.7699324, -73.949075405)"
866887768,07/03/2016,09:00:00,01/30/2017,09:00:00,02/13/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004299,254122,40.864166325,-73.927517186,"(40.864166325, -73.927517186)"
143194533,07/04/2016,16:00:00,,,06/01/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
582427196,07/04/2016,20:00:00,07/05/2016,12:00:00,03/06/2017,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
498853722,07/04/2016,09:00:00,07/29/2016,09:00:00,01/18/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,COMMERCIAL BUILDING,,,979906,199601,40.714542529,-74.015671295,"(40.714542529, -74.015671295)"
164862392,07/05/2016,12:00:00,04/10/2017,16:20:00,04/10/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,997667,220492,40.771874003,-73.951561448,"(40.771874003, -73.951561448)"
381636038,07/05/2016,09:00:00,03/02/2017,19:08:00,03/22/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,OTHER,,,983128,213597,40.752959107,-74.004051106,"(40.752959107, -74.004051106)"
573565211,07/07/2016,17:32:00,,,09/28/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
758483525,07/07/2016,12:00:00,12/06/2016,12:00:00,05/11/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,989619,204491,40.727963839,-73.980630277,"(40.727963839, -73.980630277)"
551797553,07/07/2016,00:01:00,04/12/2017,23:59:00,04/13/2017,104,RAPE,155,RAPE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,HOSPITAL,,,,,,,
479698410,07/07/2016,14:00:00,02/19/2017,21:45:00,02/25/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,999484,222267,40.776742969,-73.944997429,"(40.776742969, -73.944997429)"
512849776,07/07/2016,13:20:00,07/07/2016,13:20:00,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
675965250,07/08/2016,16:30:00,,,05/26/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
530544824,07/08/2016,04:52:00,,,02/20/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,26,,TRANSIT - NYC SUBWAY,,,997374,234664,40.810772767,-73.95259159,"(40.810772767, -73.95259159)"
922444912,07/09/2016,13:30:00,11/19/2016,14:00:00,08/22/2017,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,PUBLIC BUILDING,,,,,,,
618619273,07/10/2016,01:00:00,01/29/2017,08:59:00,01/29/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998321,225939,40.786823562,-73.949188876,"(40.786823562, -73.949188876)"
830542881,07/10/2016,00:01:00,12/31/2016,00:00:00,01/17/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1000708,238852,40.822262072,-73.940537398,"(40.822262072, -73.940537398)"
619086736,07/11/2016,02:26:00,07/11/2017,02:30:00,07/11/2017,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,RESIDENCE - APT. HOUSE,,,1003421,250628,40.854578297,-73.930701459,"(40.854578297, -73.930701459)"
794377786,07/11/2016,18:00:00,06/22/2017,23:00:00,06/22/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,10,REAR OF,RESIDENCE - PUBLIC HOUSING,,,983978,212404,40.749684691,-74.000983136,"(40.749684691, -74.000983136)"
756518304,07/11/2016,17:43:00,07/11/2016,17:46:00,05/15/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,BAR/NIGHT CLUB,,,1004056,254964,40.866477908,-73.928393228,"(40.866477908, -73.928393228)"
467960956,07/11/2016,11:00:00,03/17/2017,12:00:00,03/17/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,987608,215185,40.757317199,-73.98788056,"(40.757317199, -73.98788056)"
811352970,07/11/2016,16:39:00,,,02/03/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
528033326,07/13/2016,00:01:00,,,12/02/2017,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
870554602,07/14/2016,00:01:00,10/07/2016,12:00:00,07/27/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,994058,215488,40.758144054,-73.964598483,"(40.758144054, -73.964598483)"
888808804,07/14/2016,11:07:00,06/08/2017,10:18:00,06/14/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,999081,229463,40.796494751,-73.946436618,"(40.796494751, -73.946436618)"
912282547,07/14/2016,20:15:00,03/07/2017,18:00:00,03/07/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986426,214907,40.756554529,-73.992147146,"(40.756554529, -73.992147146)"
307256227,07/14/2016,13:00:00,,,02/16/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,BANK,,,1000186,239141,40.823056252,-73.942422738,"(40.823056252, -73.942422738)"
757144865,07/15/2016,12:00:00,08/10/2017,12:00:00,12/04/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990400,222356,40.776998237,-73.977796119,"(40.776998237, -73.977796119)"
143376713,07/15/2016,15:00:00,07/15/2016,23:00:00,05/03/2017,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE-HOUSE,,,,,,,
182840088,07/15/2016,01:00:00,11/17/2016,23:00:00,03/20/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,STREET,,,982282,197042,40.707519528,-74.007099746,"(40.707519528, -74.007099746)"
881833711,07/15/2016,18:20:00,,,02/22/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,STREET,,,1000708,238852,40.822262072,-73.940537398,"(40.822262072, -73.940537398)"
443202990,07/15/2016,10:47:00,07/15/2016,11:10:00,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
368631551,07/15/2016,00:01:00,09/26/2016,23:59:00,01/21/2017,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,1000391,227216,40.790325047,-73.941710718,"(40.790325047, -73.941710718)"
699108301,07/16/2016,00:01:00,,,11/10/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,989264,224671,40.783353017,-73.981896059,"(40.783353017, -73.981896059)"
298680869,07/16/2016,02:05:00,07/16/2017,02:09:00,07/16/2017,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,STREET,,,1001773,238878,40.822331386,-73.936689402,"(40.822331386, -73.936689402)"
884795696,07/16/2016,17:00:00,05/03/2017,19:43:00,05/03/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992242,229616,40.796923525,-73.971136716,"(40.796923525, -73.971136716)"
250627637,07/16/2016,20:03:00,12/09/2016,21:48:00,01/24/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,989613,213913,40.753824893,-73.980644414,"(40.753824893, -73.980644414)"
181075094,07/17/2016,16:45:00,07/17/2016,16:53:00,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
161825772,07/18/2016,12:00:00,05/29/2017,12:00:00,07/18/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,994241,216328,40.760449435,-73.963936678,"(40.760449435, -73.963936678)"
937832130,07/18/2016,10:00:00,01/04/2017,10:00:00,03/03/2017,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,999812,225719,40.786217222,-73.943805154,"(40.786217222, -73.943805154)"
833037757,07/18/2016,21:07:00,07/18/2016,21:08:00,02/03/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,999342,233575,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
803141734,07/19/2016,18:38:00,,,10/11/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1001122,231521,40.802139737,-73.939060009,"(40.802139737, -73.939060009)"
618804124,07/19/2016,10:00:00,10/06/2017,10:15:00,10/06/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,,,997960,231127,40.801063787,-73.950481913,"(40.801063787, -73.950481913)"
837513529,07/19/2016,15:33:00,07/19/2016,15:37:00,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
660481767,07/19/2016,09:00:00,02/07/2017,09:00:00,02/06/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,985421,217736,40.7643196,-73.995774215,"(40.7643196, -73.995774215)"
818275387,07/20/2016,18:15:00,07/20/2016,18:15:00,11/15/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,989567,212284,40.749353727,-73.980811734,"(40.749353727, -73.980811734)"
912792839,07/20/2016,16:14:00,07/20/2017,13:05:00,07/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,999783,242701,40.832828153,-73.943870584,"(40.832828153, -73.943870584)"
782122432,07/20/2016,00:01:00,05/02/2017,23:59:00,06/26/2017,359,OFFENSES AGAINST PUBLIC ADMINI,748,"CONTEMPT,CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990120,209875,40.742741275,-73.97881799,"(40.742741275, -73.97881799)"
271957321,07/20/2016,09:00:00,02/01/2017,14:00:00,02/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988494,223738,40.780792583,-73.984677094,"(40.780792583, -73.984677094)"
871675667,07/20/2016,15:27:00,07/20/2016,15:31:00,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.944408254,"(40.79481676, -73.944408254)"
888940599,07/20/2016,15:00:00,01/25/2017,18:37:00,01/25/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,ATTEMPTED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,988506,217073,40.762498889,-73.984637984,"(40.762498889, -73.984637984)"
668331938,07/21/2016,15:00:00,08/29/2016,09:00:00,08/21/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
600976114,07/21/2016,12:00:00,07/21/2017,12:40:00,07/21/2017,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,FRONT OF,STREET,,,985591,215684,40.758687362,-73.995160935,"(40.758687362, -73.995160935)"
676120512,07/21/2016,09:00:00,03/15/2017,16:30:00,04/06/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,985433,207418,40.735999287,-73.99573271,"(40.735999287, -73.99573271)"
959905842,07/21/2016,00:01:00,07/21/2016,23:59:00,03/16/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,HOTEL/MOTEL,,,,,,,
881918954,07/21/2016,13:00:00,,,02/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.941620371,"(40.7986333, -73.941620371)"
